Pool 1_Pool 1 all,Pool 2_Pool 2 all,Pool 3_Pool 3 all,Pool 4_Pool 4 all
4775.86664501,5250.49425908,1644.8138993,1506.17169183
4775.81973515,5250.4605014,1644.78553258,1506.15042074
4775.78090734,5250.43497579,1644.75920026,1506.13103467
4775.74889999,5250.41589057,1644.73518304,1506.11361259
4775.72262102,5250.40181203,1644.71358546,1506.09813649
4775.70113136,5250.39159821,1644.69439013,1506.08452397
4775.68362851,5250.38434401,1644.67749865,1506.0726525
4775.66943048,5250.37933578,1644.66276178,1506.062377
4775.65796073,5250.37601399,1644.65000165,1506.05354258
3457.49444908,7021.87601324,1466.36459005,1230.97264542
