Pool 1_Pool 1 all,Pool 2_Pool 2 all,Pool 3_Pool 3 all,Pool 4_Pool 4 all
1725.0,900.0,300.0,75.0
3188.14626771,4464.74601821,350.310467835,282.941939705
3956.40295554,5689.7884488,418.563492006,418.414526955
4069.93883371,5546.54786231,517.37082529,500.27106588
4180.96542952,5479.68789731,623.513212173,577.739353938
4288.93845553,5469.09520504,726.458208065,651.170339179
4378.33668156,5469.70888086,820.141118311,718.288870652
4449.16698859,5470.05599601,902.551220105,778.260397517
4504.44209037,5467.75493234,973.693031878,830.98462044
4547.23167368,5462.86841076,1034.39576823,876.757657245
4580.15253246,5456.08317287,1085.77429556,916.095750105
4605.33219102,5448.13992099,1128.99235033,949.622687487
4624.46972447,5439.66052085,1165.16001194,977.996656241
4638.91089192,5431.11387168,1195.29173256,1001.86454582
4649.71678419,5422.82894818,1220.29240993,1021.8351535
4657.7214337,5415.02087795,1240.95675699,1038.46503446
4533.49373019,5407.8175381,805.758411103,667.806062751
4419.29703906,5366.21928081,629.585771758,515.267539835
4347.23592082,5343.59502816,552.533959659,451.784828151
4304.35696681,5334.96595799,516.086298897,424.56693761
4278.88452035,5333.39100009,497.428348806,412.381544104
4263.87577986,5335.18620342,487.183271357,406.656811653
4255.35156804,5338.56599369,481.250466913,403.850771533
4250.91733487,5342.6064419,477.702633409,402.442821245
4249.05373705,5346.78193281,475.560066339,401.745682994
4248.76385005,5350.77973109,474.283821108,401.428445767
4249.38594985,5354.42042042,473.555447552,401.32029137
4250.48378016,5357.61528195,473.175877355,401.327058722
4251.77610915,5360.33757014,473.015925228,401.394166649
4253.08863207,5362.60097505,472.990146897,401.489101048
4254.32006382,5364.44336168,473.041848843,401.592475586
4255.41798259,5365.91493141,473.133802588,401.693063284
4256.36167537,5367.07005016,473.24212909,401.78481282
4257.15010169,5367.96197036,473.352103139,401.864951025
4257.79360562,5368.63971786,473.455210961,401.932735163
4258.30835205,5369.14651666,473.547071271,401.988622477
4258.7127169,5369.51924881,473.625970885,402.033720166
4259.02505426,5369.78856891,473.691844344,402.069428094
4259.26241271,5369.97939793,473.745575249,402.097214563
4259.43988842,5370.11160594,473.788529389,402.118483263
4259.57039011,5370.20075829,473.822253023,402.134501564
4259.66465798,5370.25884703,473.848286945,402.146368986
4259.73142723,5370.29496307,473.868060049,402.155010922
4259.7776635,5370.31588714,473.882836054,402.16118732
4259.80882306,5370.32659257,473.89369451,402.165509341
4259.82910891,5370.33066198,473.901532877,402.16845944
4259.84170649,5370.33062509,473.907080552,402.170411989
4259.84899109,5370.32822732,473.910918791,402.17165277
4259.8527043,5370.32463967,473.913502626,402.172396432
4259.85410022,5370.32061999,473.915182361,402.172801556
4259.85406399,5370.31663495,473.916223343,402.172983275
4306.50777377,5370.31295067,635.537536011,527.047697827
4365.20076171,5382.87254952,760.054057142,630.261801972
4419.48155758,5393.25862051,859.36698149,714.87276573
4466.59055418,5400.25491438,940.165491159,784.242725759
4506.59201945,5404.46813446,1006.69073537,841.268197492
4540.09153046,5406.48063893,1061.84994019,888.286800706
4567.82141374,5406.76144809,1107.76273542,927.156660604
4590.53504609,5405.71204219,1146.04956075,959.354785487
4608.95957401,5403.68455252,1177.99283783,986.061978417
4623.76861173,5400.98314523,1204.63241179,1008.22976585
4635.56743137,5397.86238422,1226.82548993,1026.63141591
4644.88714301,5394.52769857,1245.28649566,1041.90036254
4652.18503864,5391.13860879,1260.61501305,1054.55911764
4657.84880581,5387.81389358,1273.31633222,1065.04115827
4662.20289213,5384.63768645,1283.81718215,1073.70767472
4665.51582001,5381.66570941,1292.47818892,1080.86056321
4668.00766421,5378.93113262,1299.60400569,1086.75265944
4669.85720908,5376.44978221,1305.45171617,1091.59592364
4671.20851553,5374.22458326,1310.23790716,1095.56808225
4672.17677077,5372.24922933,1314.14467972,1098.81808628
4672.85338628,5370.51113066,1317.32478999,1101.47064492
4673.31036534,5368.9937232,1319.90606069,1103.63002247
4673.60399382,5367.67823196,1321.99517192,1105.38323786
4673.77792344,5366.5449815,1323.68091796,1106.80277199
4673.86572247,5365.57433961,1325.03700189,1107.94886442
4673.89296745,5364.74737008,1326.12442891,1108.87146377
4673.87894533,5364.0462596,1326.99355078,1109.61188422
4673.83802846,5363.45457276,1327.68580738,1110.20421127
4673.78077783,5362.95737947,1328.23520578,1110.67649306
4673.71482229,5362.54128984,1328.66957228,1111.05174802
4673.64555477,5362.19442458,1329.01160901,1111.34881523
4673.5766799,5361.90634207,1329.27978253,1111.58307038
4673.51064177,5361.66793864,1329.48906891,1111.76702696
4673.44895582,5361.471334,1329.65157625,1111.91083954
4673.39246419,5361.30975063,1329.77706329,1112.02272417
4673.34153071,5361.17739339,1329.87336997,1112.10930824
4673.29618824,5361.06933354,1329.9467739,1112.17592107
4673.25624898,5360.98139982,1330.00228441,1112.22683431
4673.22138587,5360.9100782,1330.04388451,1112.26546048
4673.1911918,5360.85242105,1330.07472926,1112.29451625
4673.16522196,5360.8059659,1330.09730799,1112.31615643
4673.14302322,5360.76866355,1330.11357649,1112.33208364
4673.12415398,5360.73881502,1330.12506444,1112.34363771
4673.10819685,5360.71501677,1330.13296238,1112.35186834
4673.09476616,5360.69611331,1330.13819197,1112.35759409
4673.08351176,5360.68115664,1330.14146253,1112.36144998
4673.07412012,5360.66937158,1330.14331641,1112.36392591
4673.06631378,5360.66012636,1330.14416515,1112.36539742
4673.05984957,5360.65290777,1330.14431847,1112.36615039
3406.95010668,6941.6996293,1187.23473425,940.32775401
