Pool 1_Pool 1 all,Pool 2_Pool 2 all,Pool 3_Pool 3 all,Pool 4_Pool 4 all
1725.0,900.0,300.0,75.0
3188.14626771,4464.74601821,350.310467835,282.941939705
3956.40295554,5689.7884488,418.563492006,418.414526955
4069.93883371,5546.54786231,517.37082529,500.27106588
4180.96542952,5479.68789731,623.513212173,577.739353938
4288.93845553,5469.09520504,726.458208065,651.170339179
4378.33668156,5469.70888086,820.141118311,718.288870652
4449.16698859,5470.05599601,902.551220105,778.260397517
4504.44209037,5467.75493234,973.693031878,830.98462044
4547.23167368,5462.86841076,1034.39576823,876.757657245
4580.15253246,5456.08317287,1085.77429556,916.095750105
4605.33219102,5448.13992099,1128.99235033,949.622687487
4624.46972447,5439.66052085,1165.16001194,977.996656241
4638.91089192,5431.11387168,1195.29173256,1001.86454582
4649.71678419,5422.82894818,1220.29240993,1021.8351535
4657.7214337,5415.02087795,1240.95675699,1038.46503446
2188.28074649,2767.10350385,1013.13520685,914.794830579
2344.86671601,3528.78304255,798.96776334,830.59034295
1788.04444613,2644.55616255,642.833968254,687.24444763
1322.98174453,1930.33694391,516.415325641,558.571058633
999.123266968,1446.20775994,415.652392743,452.577500719
772.611610779,1113.22287006,335.176109612,366.47985852
608.714588537,874.998054354,270.646342528,296.773590437
486.198577115,698.355066599,218.749557943,240.402841148
392.225325201,563.62108,176.931924239,194.833459095
318.719816847,458.595916457,143.194169211,157.993014562
260.365345188,375.353643531,115.952453842,128.198610874
213.515139024,308.53040371,93.9423880345,104.089519522
175.579371572,254.365840362,76.1499814037,84.5682307038
144.663913317,210.141341193,61.7599685203,68.7506290977
119.348462903,173.837736521,50.1159634719,55.9247933406
98.5453295269,143.91975321,40.689118528,45.5173877498
81.4066978161,119.196329156,33.0531739528,37.0664725333
67.2619933452,98.7276754538,26.8644635731,30.1996124748
55.5744652397,81.7618730643,21.8458391455,24.6162982358
45.9103470053,67.690548257,17.7737280314,20.0738487149
37.9164417499,56.0171312203,14.4677100768,16.3761097057
31.3034745516,46.3335838302,11.7821245754,13.3643928199
25.8334779344,38.3029459226,9.59931397212,10.9102068755
21.3100577381,31.6459647798,7.82418667578,8.90942283583
17.5707593134,26.1306538568,6.37984222598,7.27758540696
14.4809966504,21.5640007984,5.20405137492,5.94614227022
11.9291674065,17.7852883145,4.24642369516,4.85940822298
9.82268424961,14.6606518376,3.4661278314,3.97211842036
8.08472595437,12.0786047273,2.83005585158,3.24745432145
6.65156205351,9.94633390841,2.31134444575,2.65544935357
5.47034015161,8.18661824596,1.8881828961,2.1716999426
4.49725019138,6.73525642637,1.54285156873,1.77632239634
3.69599827489,5.5389156503,1.26094579054,1.45310795106
3.03653622574,4.55333031435,1.03074889478,1.18883772125
2.49400336483,3.74179320468,0.8427253717,0.972726820079
2.79284741832,4.0465229231,0.738331715424,0.841276893645
7.34721900142,11.8630289007,0.704931263193,1.07318308856
21.6719691164,36.1962928175,0.865951562545,2.09519944791
65.027580567,109.611171322,1.56599283884,5.40135054303
193.171789002,326.153044481,3.86036485067,15.3538770112
549.801274047,926.384258227,10.8390880207,43.342166481
1387.72579413,2319.33367926,30.845223598,110.49820543
2670.78758682,4357.27080085,81.5477730744,220.98245296
3541.49366245,5467.00398985,179.686467249,321.260176286
3845.54493303,5541.12074499,309.988160293,398.452114923
4032.42926462,5513.70113077,446.252216623,476.999644528
4185.13351032,5512.9538385,576.028836792,556.744597853
4305.95563492,5516.95838005,693.502527921,633.157016961
4399.35318348,5517.28694573,796.76697827,703.544323487
4470.82436402,5512.83983882,885.962066723,766.67714637
4525.18087494,5504.56086814,962.117002619,822.22654146
4566.30118967,5493.75675473,1026.58987945,870.399572164
4597.2329073,5481.5886374,1080.80701296,911.703230344
4620.34782747,5468.95038762,1126.14199836,946.792445911
4637.4843066,5456.47652286,1163.8612,976.374448788
4650.06439657,5444.58773685,1195.10217193,1001.15063198
4659.18659457,5433.54098913,1220.86906373,1021.78305123
4665.69819633,5423.47334072,1242.03696628,1038.87687374
4670.25145919,5414.43708795,1259.36087759,1052.97296304
4673.34717696,5406.42669628,1273.48683995,1064.546739
4675.36853477,5399.39888943,1284.9638119,1074.01076694
4676.60746186,5393.28732494,1294.25542346,1081.71941205
4677.28517915,5388.0131082,1301.75112061,1087.97448609
4677.56823831,5383.49216305,1307.77643054,1093.03120796
4677.58104636,5379.64025842,1312.6022237,1097.10406257
4677.4156423,5376.37630746,1316.45294101,1100.37231596
4677.1393198,5373.62440925,1319.51381198,1102.98505901
4676.80055938,5371.31498856,1321.93712401,1105.06572548
4676.43363276,5369.38530088,1323.84762164,1106.71607632
4676.06216481,5367.77950162,1325.34712273,1108.0196708
4675.70187791,5366.4484268,1326.51844027,1109.04486057
4675.3626961,5365.34919244,1327.42869513,1109.84735093
4675.05034927,5364.44469037,1328.13210026,1110.47237665
4674.76758805,5363.70303517,1328.67228949,1110.95653876
4674.51509661,5363.09700013,1329.08425696,1111.32934681
4674.29217222,5362.60346772,1329.39596562,1111.61450739
4674.09722536,5362.20291051,1329.62967607,1111.83099571
4673.92814291,5361.87891207,1329.80304025,1111.99394311
4673.78254727,5361.61773256,1329.92999835,1112.115369
4673.65797706,5361.4079202,1330.0215117,1112.20478243
4673.55200944,5361.23996807,1330.08615959,1112.26967443
4673.4623392,5361.10601358,1330.13062362,1112.31591976
4673.38682641,5360.9995778,1330.16007938,1112.34810338
4673.32352151,5360.91534083,1330.17851211,1112.36978498
3407.18844428,6941.90786606,1187.26510839,940.330888193
