Pool 1_Pool 1 all,Pool 2_Pool 2 all,Pool 3_Pool 3 all,Pool 4_Pool 4 all
1725.0,900.0,300.0,75.0
3188.14626771,4464.74601821,350.310467835,282.941939705
3956.40295554,5689.7884488,418.563492006,418.414526955
4069.93883371,5546.54786231,517.37082529,500.27106588
4180.96542952,5479.68789731,623.513212173,577.739353938
4288.93845553,5469.09520504,726.458208065,651.170339179
4378.33668156,5469.70888086,820.141118311,718.288870652
4449.16698859,5470.05599601,902.551220105,778.260397517
4504.44209037,5467.75493234,973.693031878,830.98462044
4547.23167368,5462.86841076,1034.39576823,876.757657245
4580.15253246,5456.08317287,1085.77429556,916.095750105
4605.33219102,5448.13992099,1128.99235033,949.622687487
4624.46972447,5439.66052085,1165.16001194,977.996656241
4638.91089192,5431.11387168,1195.29173256,1001.86454582
4649.71678419,5422.82894818,1220.29240993,1021.8351535
4657.7214337,5415.02087795,1240.95675699,1038.46503446
2424.23118416,3075.63530511,1028.65673731,929.153901589
2684.77842207,3987.34278919,829.706409637,861.958533897
2221.9095728,3215.55174298,692.157756221,736.267073677
1800.8644128,2557.36086124,581.435547776,622.2179259
1475.97824757,2083.16158933,489.648777178,526.022879498
1228.02982983,1734.79474432,412.314775313,444.983389495
1036.12148449,1468.48129116,347.197601959,376.619781975
884.083300497,1257.76947417,292.599898748,319.038352764
760.892541691,1086.75520404,246.948567749,270.637239514
659.253875408,945.319698252,208.813873824,229.999510583
574.212799758,826.624033952,176.951432266,195.882943736
502.266849761,725.838606963,150.305645252,167.219623449
440.852413814,639.446098587,127.992094963,143.105317191
388.041940221,564.82072743,109.274356678,122.78174089
342.354355135,499.958341396,93.5414467182,105.616743242
302.630244706,443.297730521,80.287654733,91.0852225696
267.946907989,393.599900406,69.0950506167,78.7519265561
237.559183777,349.864992746,59.6185500845,68.256467985
210.85742073,311.274053916,51.5733040217,59.3005316106
187.337082828,277.147479377,44.7241389129,51.6370956041
166.576394633,246.914842176,38.8767716599,45.0614334393
148.219637274,220.092621064,33.8705368023,39.4036508446
131.964480036,196.267494171,29.5723886326,34.5225244691
117.552237201,175.083610166,25.8719690136,30.3004316996
104.760274927,156.232741123,22.6775602867,26.639187621
93.3960191369,139.446551478,19.9127695593,23.4566316532
83.2921706316,124.490441779,17.5138149541,20.6838310338
74.3028414928,111.158580241,15.4273057618,18.2627902368
66.3004028411,99.2698423592,13.6084268605,16.1445744109
59.1728880966,88.6644541095,12.0194534311,14.2877710844
52.8218348178,79.2011876343,10.6285351821,12.6572279642
47.1604764783,70.7549964272,9.40870029225,11.2230159679
42.112216294,63.2150045681,8.33703839606,9.95957597421
37.6093305747,56.4827845868,7.39402945075,8.84501546925
33.5918605559,50.4708732555,6.56299149067,7.86052756369
37.7553970483,54.8189896402,6.39643967716,7.45229602935
92.7278456419,149.107393732,6.80164061049,11.0992522277
260.725327699,433.965144588,9.35046788472,23.7211273357
718.034490623,1203.21572819,18.0916234011,59.338070573
1711.41113812,2844.3748147,43.607283404,139.467318289
2982.38163079,4807.64341984,105.645978392,253.331620026
3654.96685547,5534.23176724,214.919696504,344.490170183
3901.37382966,5531.42549972,348.380130546,420.601792541
4077.87249676,5512.48708501,483.493945246,499.712290009
4221.54826507,5514.43661507,610.118459587,578.740762698
4334.27698349,5517.68571809,723.665867426,653.564835216
4421.10877801,5516.61677279,822.930640792,721.944656059
4487.4243221,5510.95913055,908.368680359,782.932893758
4537.77956287,5501.83684746,981.132546699,836.370004151
4575.81155704,5490.53809847,1042.61391994,882.559687225
4604.36800997,5478.15229434,1094.23104194,922.058500668
4625.66172008,5465.4975984,1137.33041437,955.541088759
4641.40645674,5453.14408509,1173.14336755,983.716053994
4652.92720099,5441.46221122,1202.77013649,1007.27541776
4661.24694937,5430.67165492,1227.17823475,1026.86606363
4667.15428562,5420.88278182,1247.2083506,1043.07534766
4671.25580278,5412.12940263,1263.58407048,1056.42565747
4674.01678028,5404.39367386,1276.92331226,1067.37446124
4675.7927986,5397.62455822,1287.75021922,1076.31757055
4676.8543569,5391.75123805,1296.50677675,1083.59413473
4677.40607193,5386.69267032,1303.56372867,1089.49241482
4677.6016651,5382.36423824,1309.23056998,1094.25573979
4677.5556638,5378.68224512,1313.76452135,1098.08828288
4677.35253207,5375.56682319,1317.37847198,1101.16045177
4677.05378571,5372.9436933,1320.24792781,1103.61378756
4676.70352521,5370.74510433,1322.51703148,1105.56533303
4676.33272625,5368.91019897,1324.30373603,1107.11147116
4675.96255501,5367.384989,1325.70422016,1108.33125963
4675.606919,5366.1220755,1326.79663306,1109.28930013
4675.27441991,5365.08021188,1327.64425324,1110.03818799
4674.96983959,5364.22378076,1328.29813958,1110.62058941
4674.69526304,5363.52223391,1328.79934607,1111.07099237
4674.45092008,5362.94952965,1329.18076408,1111.4171746
4674.23581003,5362.48358993,1329.46864856,1111.68142848
4674.04815979,5362.10579125,1329.68387754,1111.88157853
4673.88575498,5361.80049729,1329.84298768,1112.03182305
4673.74617479,5361.55463693,1329.95902265,1112.1434276
4673.6269546,5361.35732827,1330.04222567,1112.22529424
4673.52569475,5361.19954732,1330.10060296,1112.28442706
4673.44012972,5361.07383874,1330.14038048,1112.32631156
4673.3681687,5360.97406543,1330.166373,1112.35522274
4673.30791556,5360.89519317,1330.18228123,1112.3744744
4673.25767469,5360.83310664,1330.19093018,1112.38662017
4673.2159472,5360.78445309,1330.19445973,1112.39361507
3407.10016564,6941.78633691,1187.2797682,940.353081692
