Pool 1_Pool 1 all,Pool 2_Pool 2 all,Pool 3_Pool 3 all,Pool 4_Pool 4 all
4775.85113159,5250.41651527,1644.88315059,1506.21371381
4775.80329087,5250.39577311,1644.8380578,1506.18193683
4775.76443324,5250.38131056,1644.79861622,1506.15436997
4775.73300114,5250.37157996,1644.76438774,1506.1306212
4775.70768221,5250.3653729,1644.73489033,1506.11028978
4775.68737586,5250.361752,1644.70962998,1506.09298363
4775.67116322,5250.35999548,1644.68812246,1506.07833066
4775.65828045,5250.35955214,1644.66990762,1506.06598557
4775.6480952,5250.36000506,1644.65455801,1506.05563353
4775.64008615,5250.36104239,1644.64168362,1506.04699148
3457.47814561,7021.86498379,1466.35713671,1230.96673453
