Pool 1_Pool 1 all,Pool 2_Pool 2 all,Pool 3_Pool 3 all,Pool 4_Pool 4 all
4673.71584551,5361.66569216,1329.77727645,1111.99226483
4673.60832187,5361.45367778,1329.89521546,1112.10247401
4673.51549612,5361.28254762,1329.9820849,1112.18496013
4673.43588988,5361.14488846,1330.04515549,1112.24602232
4673.36802637,5361.03453878,1330.09012808,1112.29063011
4673.31048578,5360.94639673,1330.12145124,1112.32268711
4673.26193972,5360.87625321,1330.14257844,1112.34524546
4673.22117048,5360.8206479,1330.1561755,1112.36067963
4673.18707957,5360.77674584,1330.16428729,1112.37082681
4673.15868879,5360.74223229,1330.16847134,1112.37709998
4673.13513644,5360.71522358,1330.16990455,1112.38057854
4673.11567036,5360.69419199,1330.16946791,1112.38208084
4673.09963923,5360.67790263,1330.16781377,1112.38222189
4673.08648292,5360.66536067,1330.16541883,1112.38145921
4673.07572279,5360.65576747,1330.16262578,1112.38012899
4673.06695205,5360.64848413,1330.15967589,1112.37847466
4673.05982685,5360.64300142,1330.15673434,1112.37666915
4673.05405782,5360.63891497,1330.15390984,1112.37483232
4673.04940257,5360.63590496,1330.15126967,1112.37304447
4673.04565892,5360.63371952,1330.14885126,1112.37135673
4673.04265885,5360.63216114,1330.14667092,1112.36979906
4673.04026327,5360.63107569,1330.14473036,1112.3683863
4673.03835748,5360.63034353,1330.14302163,1112.36712273
4673.03684721,5360.62987229,1330.1415307,1112.36600554
4673.03565523,5360.62959113,1330.14024004,1112.36502732
4673.03471851,5360.62944606,1330.13913049,1112.36417791
4673.03398578,5360.62939633,1330.13818254,1112.36344572
4673.03341546,5360.62941139,1330.13737719,1112.36281864
4673.03297395,5360.62946865,1330.13669648,1112.36228473
4673.03263419,5360.62955158,1330.13612385,1112.36183253
4673.03237447,5360.62964832,1330.13564426,1112.36145142
4673.03217743,5360.6297505,1330.13524425,1112.36113168
4673.03202921,5360.62985239,1330.13491194,1112.36086455
4673.03191885,5360.62995024,1330.13463691,1112.36064229
4673.03183764,5360.6300417,1330.13441011,1112.36045806
4673.03177877,5360.63012548,1330.13422373,1112.36030591
4673.03173686,5360.63020101,1330.13407111,1112.36018071
4673.03170774,5360.63026824,1330.13394655,1112.36007804
4673.03168816,5360.63032744,1330.13384523,1112.35999413
4673.03167563,5360.63037909,1330.13376309,1112.35992579
4673.03166821,5360.63042381,1330.13369673,1112.35987031
4673.03166446,5360.63046225,1330.13364329,1112.35982542
4673.03166327,5360.63049509,1330.13360041,1112.35978923
4673.03166381,5360.63052299,1330.13356612,1112.35976015
4673.03166547,5360.63054658,1330.13353881,1112.35973686
4673.03166782,5360.63056642,1330.13351713,1112.35971828
4673.03167052,5360.63058303,1330.13349999,1112.35970351
4673.03167336,5360.63059689,1330.13348651,1112.35969181
4673.03167617,5360.63060841,1330.13347594,1112.35968259
4673.03167887,5360.63061793,1330.13346769,1112.35967535
4673.03168139,5360.63062579,1330.1334613,1112.3596697
4673.03168369,5360.63063225,1330.13345637,1112.3596653
4673.03168577,5360.63063754,1330.13345259,1112.3596619
4673.03168761,5360.63064185,1330.13344971,1112.35965929
4673.03168923,5360.63064536,1330.13344754,1112.35965729
4673.03169065,5360.63064821,1330.13344592,1112.35965578
4673.03169187,5360.63065051,1330.13344472,1112.35965465
4673.03169292,5360.63065236,1330.13344384,1112.35965381
4673.03169382,5360.63065385,1330.13344322,1112.35965319
4673.03169458,5360.63065503,1330.13344277,1112.35965274
4673.03169523,5360.63065598,1330.13344247,1112.35965243
4673.03169577,5360.63065673,1330.13344228,1112.35965221
4673.03169622,5360.63065733,1330.13344216,1112.35965206
4673.0316966,5360.63065779,1330.13344209,1112.35965197
3406.92248178,6941.6862618,1187.22495325,940.321752233
