Pool 1_Pool 1 all,Pool 2_Pool 2 all,Pool 3_Pool 3 all,Pool 4_Pool 4 all
4775.615361,5250.38028551,1644.58299529,1506.00849428
4775.61536518,5250.3802911,1644.58299478,1506.00849428
4775.61536878,5250.38029555,1644.58299476,1506.00849454
4775.61537186,5250.38029908,1644.58299506,1506.00849497
4775.61537449,5250.38030187,1644.58299558,1506.00849549
4775.6153767,5250.38030406,1644.58299623,1506.00849606
4775.61537857,5250.38030577,1644.58299693,1506.00849664
4775.61538014,5250.38030709,1644.58299764,1506.00849721
4775.61538145,5250.38030811,1644.58299834,1506.00849774
4775.61538253,5250.38030889,1644.582999,1506.00849824
4775.61538343,5250.38030947,1644.58299962,1506.00849869
3457.43938857,7021.91415557,1466.30401088,1230.92963833
